# neuroc1 3/9/2022 2:32 PM
time Delta Theta Alpha1 Alpha2 Beta1 Beta2 Gamma1 Gamma2 Attention Meditation Derived totPwr  class 
24 25.9 10544 21422 26109 11615 9462 11559 5438 5515 54 38 NA 101664  X*
25 26.9 19887 2478 5705 3745 4622 6732 6221 3966 70 50 NA 53356  X*
26 27.9 3066 43965 21911 7369 11399 11944 8354 5913 80 66 NA 113921  X*
27 28.9 308426 19568 4281 8480 14693 4624 4151 2947 63 64 NA 367170  X*
28 29.9 16036 10623 36297 11607 7550 6256 3679 4542 54 70 NA 96590  X*
29 30.9 10535 8753 7687 8876 3679 7715 2810 2558 47 75 NA 52613  X*
30 31.9 23901 21955 3328 14626 7742 6218 3744 9980 47 77 NA 91494  X*
31 32.9 15611 14003 10116 8422 9561 16077 5248 6914 63 80 NA 85952  X*
32 33.9 69513 9031 44452 23434 7594 10147 10236 4362 66 81 NA 178769  X*
33 34.9 485544 28633 11786 21321 18939 16230 1920 1854 61 77 NA 586227  X*
34 35.9 9138 7601 6320 10968 10632 7183 1897 2807 69 80 NA 56546  X*
35 36.9 104145 60787 2407 5297 7307 3881 1313 1181 40 66 NA 186318  X*
36 37.9 444681 26872 10075 1700 14251 8208 5110 1632 48 44 NA 512529  X*
37 38.9 63433 25966 18282 8954 19236 6395 2750 1569 38 44 NA 146585  X*
38 39.9 10758 8239 6376 3475 11717 4882 1943 1740 37 38 NA 49130  X*
39 40.9 11115 5314 1667 5908 8847 1875 1848 1331 51 51 NA 37905  X*
40 41.9 1964 25695 8065 10765 3996 8200 3123 2017 50 57 NA 63825  X*
41 42.9 11384 5626 14197 13050 3907 4143 2708 1834 50 69 NA 56849  X*
42 43.9 12547 7927 5195 7196 5925 2700 3356 1214 40 77 NA 46060  X*
43 44.9 3939 11850 11761 4171 12571 2592 676 1862 34 78 NA 49422  X*
44 45.9 7390 9368 4323 14433 7744 3719 1780 956 27 84 NA 49713  X*
45 46.9 3777 10714 3596 6326 3514 6340 2727 1517 40 70 NA 38511  X*
46 47.9 4419 9656 5143 6166 1307 2747 3899 4722 38 74 NA 38059  X*
47 48.9 2674 6629 8753 2492 7893 6332 2391 1707 56 70 NA 38871  X*
48 49.9 49067 23889 5428 553 5170 4177 760 1321 57 54 NA 90365  X*
49 50.9 142202 30472 26856 7334 10039 9578 3246 1706 48 57 NA 231433  X*
50 51.9 83612 95407 21528 11715 25453 12330 23690 10718 44 48 NA 284453  X*
51 52.9 8033 8545 12233 8770 10397 5232 22082 11441 35 53 NA 86733  X*
52 53.9 6349 2309 13963 2664 12945 13041 6402 7400 56 66 NA 65073  X*
53 54.9 300403 21845 2239 1047 1560 1575 1222 524 43 50 NA 330415  X*
54 55.9 7910 21814 8327 6859 9062 24350 4168 4386 69 51 NA 86876  X*
55 56.9 17364 10148 28428 38556 16405 9818 1235 2419 64 57 NA 124373  X*
56 57.9 83179 64880 12441 23343 8430 5066 3890 1630 27 54 NA 202859  X*
57 58.9 137029 132272 18366 6933 2700 5568 2122 853 21 57 NA 305843  X*
58 59.9 1467240 108537 49945 21723 26980 20994 10033 5581 1 63 NA 1711033  X*
59 60.9 13919 18967 4341 6602 16732 12657 2929 1898 17 43 NA 78045  X*
60 61.9 35887 8006 5687 3255 15487 5103 5839 4482 43 40 NA 83746  X*
61 62.9 60844 11512 11416 3851 3003 3856 1439 1023 63 54 NA 96944  X*
62 63.9 3142 15006 5441 1253 12634 7328 5382 1510 78 47 NA 51696  X*
63 64.9 30585 19268 6969 6034 12668 15547 8070 5679 80 48 NA 104820  X*
64 65.9 1035110 196357 36351 33643 23163 6732 4567 4982 53 48 NA 1340905  X*
65 66.9 88313 30229 3104 5110 4318 1110 733 1065 35 37 NA 133982  X*
66 67.9 23871 29309 34899 48941 15471 14664 9131 7230 24 54 NA 183516  X*
67 68.9 30335 31692 10447 12946 7603 6500 9015 4230 8 60 NA 112768  X*
68 69.9 89606 59052 20688 39533 16429 16427 12246 14930 29 66 NA 268911  X*
69 70.9 346627 34067 28779 5231 12389 11993 7823 6513 50 75 NA 453422  X*
70 71.9 6601 15531 10799 12338 10935 10779 9939 7428 57 66 NA 84350  X*
71 72.9 6616 5181 23058 14014 8422 7679 8078 7709 63 78 NA 80757  X*
72 73.9 135937 57118 6186 32007 15443 15197 8775 15714 64 75 NA 286377  X*
73 74.9 6987 5519 3638 14890 6615 3769 4056 2328 64 81 NA 47802  X*
74 75.9 17890 11159 5767 4602 17009 4317 4240 7155 61 77 NA 72139  X*
75 76.9 12881 12905 4735 9096 7637 7869 1290 4011 67 64 NA 60424  X*
76 77.9 2783 11118 7136 8701 6818 8448 2075 4713 77 67 NA 51792  X*
77 78.9 18035 13760 4465 26625 6778 3042 1669 3611 64 69 NA 77985  X*
78 79.9 105599 36114 9694 15580 17401 9325 5033 3263 63 69 NA 202009  X*
79 80.9 5884 6906 6446 6258 9057 9835 2977 3291 67 69 NA 50654  X*
80 81.9 91414 23998 2362 3976 4188 1978 595 587 50 60 NA 129098  X*
81 82.9 30883 28384 4448 40697 10102 11117 3630 6278 60 56 NA 135539  X*
82 83.9 125311 13606 3164 6492 1364 3303 1087 779 56 60 NA 155106  X*
83 84.9 9685 37608 12396 23175 10767 10566 5820 4607 43 61 NA 114624  X*
84 85.9 2817 7178 7891 28715 5840 7292 5441 2006 53 81 NA 67180  X*
85 86.9 22975 31829 24361 12509 12016 17035 3565 2750 60 78 NA 127040  X*
86 87.9 4610 6089 7230 10115 3962 11192 3038 1211 75 81 NA 47447  X*
87 88.9 30486 10033 5468 11594 4340 6653 6199 2851 80 84 NA 77624  X*
88 89.9 13333 4869 10114 3306 2679 7755 2641 4654 91 80 NA 49351  X*
89 90.9 15805 12090 2252 9899 7886 5284 5557 2358 91 77 NA 61131  X*
90 91.9 17944 8039 5605 12373 5662 1832 8231 2279 67 78 NA 61965  X*
91 92.9 4085 3731 14957 10112 4646 5220 3689 1999 64 84 NA 48439  X*
92 93.9 21962 10910 14725 30273 19400 7828 3376 1952 51 87 NA 110426  X*
93 94.9 47746 30536 21245 7985 3219 4989 6067 1749 40 91 NA 123536  X*
94 95.9 1085 4824 4520 3610 4826 4122 3177 2915 57 87 NA 29079  X*
95 96.9 3325 13674 2866 7667 2264 5304 4123 4402 61 75 NA 43625  X*
96 97.9 7161 14253 27254 21147 4945 5163 3571 2715 54 80 NA 86209  X*
97 98.9 88016 16711 11913 4615 3425 3844 1228 995 57 80 NA 130747  X*
98 99.9 3742 2721 8229 6382 4396 3671 4171 3166 51 88 NA 36478  X*
99 100.9 9374 24369 9739 5885 4152 8396 3070 4956 51 87 NA 69941  X*
100 101.9 15795 20110 11297 37176 18680 17436 8893 6891 64 78 NA 136278  X*
101 102.9 115082 10528 1239 3969 1766 2668 1754 564 69 70 NA 137570  X*
102 103.9 2765 15969 17765 19931 12207 12754 9102 4006 70 67 NA 94499  X*
103 104.9 24410 28105 1127 19071 6565 9551 4407 2305 69 67 NA 95541  X*
104 105.9 7511 16053 12833 5052 9009 8214 2273 2957 69 63 NA 63902  X*
105 106.9 187152 28083 1156 2643 2049 2316 1129 425 60 53 NA 224953  X*
106 107.9 5395 40089 3048 6725 4767 10506 4995 829 57 37 NA 76354  X*
107 108.9 15378 52415 10638 22934 10360 3891 6554 3131 41 38 NA 125301  X*
108 109.9 3422 9198 20907 20976 17029 6868 4807 4396 35 47 NA 87603  X*
109 110.9 4905 25959 8372 2159 8058 6611 7882 3563 44 53 NA 67509  X*
110 111.9 65052 18683 7814 17235 14322 8775 7818 5520 44 64 NA 145219  X*
111 112.9 512908 13420 6742 27035 10532 13888 2924 9686 66 70 NA 597135  X*
112 113.9 13957 14835 6694 23941 14084 10354 3174 5409 74 66 NA 92448  X*
113 114.9 7749 11226 10114 15025 6464 7621 2136 3268 75 80 NA 63603  X*
114 115.9 3087 10459 1415 14851 7425 4085 3549 2842 69 81 NA 47713  X*
115 116.9 7173 17533 276 11019 21592 5114 5359 3616 63 69 NA 71682  X*
116 117.9 5308 12557 8957 5647 14982 7091 4819 2783 64 64 NA 62144  X*
117 118.9 88188 7085 789 4840 7504 1304 1197 2055 56 54 NA 112962  X*
118 119.9 12634 20766 6931 6830 7681 7142 2902 4580 60 48 NA 69466  X*
# EndBaseline:  3/9/2022 -- 2:34 PM: obs 118
119 120.9 3977 11774 7255 5202 7846 6688 3626 3113 66 53 NA 49481  X
120 121.9 12304 7579 7501 17467 4160 10342 6909 5345 69 63 NA 71607  X
121 122.9 25734 18876 6698 4215 10475 3272 4505 2318 69 63 NA 76093  X
122 123.9 48330 42400 3501 7705 13283 5497 5846 5013 61 54 NA 131575  X
123 124.9 18857 12537 10921 8886 11224 21189 13694 10758 70 54 NA 108066  X
124 125.9 42227 50933 14921 16335 8235 9983 12953 7283 57 47 NA 162870  X
125 126.9 23295 14862 15343 5187 9871 7149 7421 4615 66 51 NA 87743  X
126 127.9 62270 8813 3883 629 1311 1333 1966 1320 66 60 NA 81525  X
127 128.9 20637 7373 15610 9283 4047 4099 8011 4048 47 69 NA 73108  X
128 129.9 6801 14172 9246 8701 6233 12570 5478 7622 61 70 NA 70823  X
129 130.9 7310 14950 10020 18657 6476 5365 3671 8356 56 77 NA 74805  X
130 131.9 6363 13377 3926 15125 13844 11056 6301 4810 70 78 NA 74802  X
131 132.9 11734 14801 1602 7153 7720 7633 10603 1475 81 63 NA 62721  X
132 133.9 11542 14935 4862 12038 9979 4837 9279 5032 69 64 NA 72504  X
133 134.9 1297 31525 12816 18496 14894 22745 9671 3538 81 56 NA 114982  X
134 135.9 39255 21654 27998 21039 45973 12133 4178 4799 74 57 NA 177029  X
135 136.9 4788 4889 11259 7973 11091 17200 4006 9172 84 64 NA 70378  X
136 137.9 37129 30286 12289 4563 9736 8997 6895 2972 88 61 NA 112867  X
137 138.9 1784 15149 4242 7451 8646 6151 6926 11578 83 60 NA 61927  X
138 139.9 5001 15060 13410 17119 10971 12901 7768 6756 88 63 NA 88986  X
139 140.9 16559 2892 2937 7197 2472 8332 8475 6393 88 64 NA 55257  X
140 141.9 3853 8104 10622 5345 10463 7361 10908 13043 93 69 NA 69699  X
141 142.9 9911 9190 3616 2801 6823 4380 5903 4998 93 67 NA 47622  X
142 143.9 2622 10081 3557 7181 3159 3407 4570 8272 87 64 NA 42849  X
143 144.9 10264 13796 2457 9338 8281 10251 12590 5212 78 57 NA 72189  X
144 145.9 13433 12544 13674 27390 2281 6387 4455 4793 66 67 NA 84957  X
145 146.9 2200 19512 4821 7786 5121 6969 5493 5266 63 67 NA 57168  X
146 147.9 13179 17866 15546 9633 10577 13518 5606 3235 70 67 NA 89160  X
147 148.9 11624 9033 5728 7928 7522 10123 11664 4893 70 70 NA 68515  X
148 149.9 16840 12193 6458 5707 7219 10093 8060 4881 88 56 NA 71451  X
149 150.9 5122 5298 4842 6426 19408 7729 7549 1836 96 54 NA 58210  X
150 151.9 13188 10452 19900 4634 3226 9336 5872 4128 94 60 NA 70736  X
151 152.9 112155 12060 4301 5789 3659 3057 2671 1778 81 60 NA 145470  X
152 153.9 3022 13562 8212 8914 6263 18021 8186 5873 84 61 NA 72053  X
153 154.9 8415 11615 8900 6757 6691 7117 3249 6376 78 67 NA 59120  X
154 155.9 9388 14609 11242 21674 3754 11039 2715 9095 77 69 NA 83516  X
155 156.9 97915 7063 2912 825 2497 7251 6728 2983 96 61 NA 128174  X
156 157.9 9741 18235 5143 18637 8273 8107 4337 11815 81 64 NA 84288  X
157 158.9 10831 12397 1920 1916 5619 13227 5118 7126 94 47 NA 58154  X
158 159.9 4129 10625 16564 14135 5676 7640 10399 8996 93 48 NA 78164  X
159 160.9 9782 10884 4712 4242 5870 8443 10370 6483 87 53 NA 60786  X
160 161.9 30602 6977 21692 3958 8581 20968 4424 3860 100 53 NA 101062  X
161 162.9 109590 6511 2009 3230 5424 2331 3138 2828 87 66 NA 135061  X
162 163.9 20758 18761 11906 41362 5250 19374 5964 5621 91 66 NA 128996  X
163 164.9 96316 11954 2789 3405 3461 999 1645 1166 66 66 NA 121735  X
164 165.9 5059 7116 7165 3739 4927 8665 4868 10210 63 63 NA 51749  X
165 166.9 10348 18623 6753 13336 13891 10101 6046 7964 64 64 NA 87062  X
166 167.9 20470 89035 15228 10419 8251 17374 4410 4241 60 47 NA 169428  X
167 168.9 21713 20615 8146 22951 13850 9973 4268 12795 74 54 NA 114311  X
168 169.9 23132 26032 5890 6202 17801 15393 7724 12828 70 44 NA 115002  X
169 170.9 64649 147501 40645 15960 13355 12262 18534 8911 53 41 NA 321817  X
170 171.9 32764 186678 17063 4048 34367 20759 14307 9679 48 30 NA 319665  X
171 172.9 19738 75587 33619 6219 14896 27017 6076 4963 51 23 NA 188115  X
172 173.9 12174 59833 13819 13354 20193 24549 6861 13023 44 26 NA 163806  X
173 174.9 89467 172562 22035 27920 7384 11484 9792 8286 44 24 NA 348930  X
174 175.9 14819 54266 6924 16742 10154 22737 20661 7484 56 37 NA 153787  X
175 176.9 74626 6990 4735 3439 1096 3794 1247 1032 57 43 NA 96959  X
176 177.9 36522 23980 16327 3613 10680 20391 7925 10367 64 47 NA 129805  X
177 178.9 1807 4895 14530 21648 8350 20822 10881 15835 91 60 NA 98768  X
178 179.9 8655 15824 6732 8555 11335 19225 6068 4187 100 61 NA 80581  X
179 180.9 23655 15553 11667 11985 10400 15453 3768 2434 100 57 NA 94915  X
180 181.9 522789 43808 5094 18911 8800 6765 9123 14672 88 60 NA 629962  X
181 182.9 18383 6593 6045 6110 11164 11749 6116 9374 90 50 NA 75534  X
182 183.9 3503 14329 5888 22047 12127 17636 8141 3800 84 57 NA 87471  X
183 184.9 57943 6922 8507 4846 7585 17507 4793 4522 93 54 NA 112625  X
184 185.9 9235 49810 31991 23647 8715 17124 6062 5650 100 61 NA 152234  X
185 186.9 6708 25429 10069 21103 7592 8040 5421 15285 84 67 NA 99647  X
186 187.9 33665 14303 3982 10102 3377 3039 3292 1118 67 67 NA 72878  X
187 188.9 11833 11626 3741 15911 13134 30054 15219 5870 67 64 NA 107388  X
188 189.9 92601 2704 3270 2352 4352 5098 2159 1946 81 61 NA 114482  X
189 190.9 25491 6245 12054 6645 8580 26077 6462 5041 100 56 NA 96595  X
190 191.9 33432 11820 2134 14211 10625 9618 20906 9228 100 54 NA 111974  X
191 192.9 466809 34457 42391 5385 9054 19942 10387 6958 97 61 NA 595383  X
192 193.9 7722 13985 490 4895 2848 9198 9828 6764 94 53 NA 55730  X
193 194.9 12849 17487 18860 4458 6576 23078 9840 4198 88 53 NA 97346  X
194 195.9 4287 15885 4032 4258 9548 20582 4649 6787 97 44 NA 70028  X
195 196.9 532963 120356 85661 21262 27737 14628 9224 9408 84 44 NA 821239  X
196 197.9 1415591 226864 4067 15630 22052 8618 11342 5303 54 34 NA 1709467  X
197 198.9 14162 5080 2830 5321 5336 14685 7317 5309 61 29 NA 60040  X
198 199.9 22479 11286 7979 2022 5898 24985 8732 7593 63 30 NA 90974  X
199 200.9 4000 22738 7425 3175 12342 9191 5485 5900 77 20 NA 70256  X
200 201.9 54129 22180 2677 13912 6077 10939 5887 6848 100 38 NA 122649  X
201 202.9 7361 22011 1911 5394 3606 24711 6816 8515 94 30 NA 80325  X
202 203.9 10061 9671 6034 5533 4805 17336 8155 7226 91 35 NA 68821  X
203 204.9 11581 8815 3063 8686 6305 7315 6096 4336 94 43 NA 56197  X
204 205.9 74384 20059 4081 2651 4283 14987 4399 9922 100 34 NA 134766  X
205 206.9 458048 137522 7512 37050 17795 12596 5378 8927 75 38 NA 684828  X
206 207.9 48953 19785 15515 52082 6381 17489 4878 10604 60 54 NA 175687  X
207 209.9 20723 33343 54654 14136 5514 13715 6747 9975 50 64 NA 158807  X
208 210.9 1867078 170114 36365 18261 31979 21709 20010 12129 30 67 NA 2177645  X
209 211.9 112562 21337 4330 2804 3525 3225 4390 3392 37 67 NA 155565  X
210 212.9 773213 155179 12507 27940 19294 24443 42374 18540 29 47 NA 1073490  X
211 213.9 333276 14682 7463 9343 11957 4208 5185 2669 29 37 NA 388783  X
212 214.9 59569 16747 967 5575 6450 2756 4027 6957 30 37 NA 103048  X
213 215.9 1530412 105229 15159 20409 13391 13746 10291 9533 29 37 NA 1718170  X
214 216.9 6292 41301 21595 14193 10450 17447 14168 10705 37 47 NA 136151  X
215 217.9 8176 9236 3824 10591 26996 15366 20151 12621 54 40 NA 106961  X
216 218.9 214217 480556 53463 50151 42615 37737 11589 19738 50 37 NA 910066  X
217 219.9 973334 125762 31654 20825 4786 8185 13844 15990 41 40 NA 1194380  X
218 220.9 383102 164267 23101 6688 11731 25729 10868 4522 37 27 NA 630008  X
219 221.9 581673 165703 55111 32889 11225 14121 14360 10515 8 30 NA 885597  X
220 221.9 204443 395423 130137 30786 41668 43129 47622 28749 8 38 NA 921957  X
# LogEnds:  3/9/2022 -- 2:37 PM: obs 220
