# neuroc1 3/9/2022 2:47 PM
time Delta Theta Alpha1 Alpha2 Beta1 Beta2 Gamma1 Gamma2 Attention Meditation Derived totPwr  class 
20 29.0 930844 78938 19249 5306 5378 9418 2983 5973 57 37 NA 1058089  X*
21 30.0 1238220 502345 112738 52944 11271 52170 20744 11209 30 30 NA 2001641  X*
22 31.0 643696 305621 25911 41149 2350 25254 10010 4547 23 30 NA 1058538  X*
23 32.0 477336 90868 30840 33655 13832 22086 5892 6294 30 29 NA 680803  X*
24 33.0 324546 121419 88113 19378 15662 3591 11282 2524 14 44 NA 586515  X*
25 34.0 38542 31450 25282 5130 3678 1547 2764 688 4 57 NA 109081  X*
26 35.0 441469 316546 49100 41360 7472 24612 6741 3581 7 63 NA 890881  X*
27 36.0 89623 115628 160654 129070 78284 19015 31867 30009 1 77 NA 654150  X*
28 37.0 1572748 68510 13937 10112 19041 14411 2770 3796 21 60 NA 1705325  X*
29 39.0 217949 577554 14749 49200 63857 28794 46301 35480 29 30 NA 1033884  X*
30 41.0 1038183 453588 60036 110647 56395 42134 52939 11358 29 30 NA 1825280  X*
31 43.0 354927 60524 37831 44842 27181 19050 17004 4922 43 23 NA 566281  X*
32 44.0 3260089 228177 217449 38842 39874 9435 12260 28782 17 43 NA 3834908  X*
33 45.0 144854 28519 34306 15315 13215 15361 15291 7002 37 74 NA 273863  X*
34 46.0 12750 22220 9952 32086 7834 9754 28602 6059 44 90 NA 129257  X*
35 47.0 156920 10354 6384 8803 10315 4787 3015 3707 48 87 NA 204285  X*
36 48.0 1881481 150636 57433 18889 27435 27030 11097 17338 69 75 NA 2191339  X*
37 49.0 156332 20036 4882 3288 921 3208 1502 647 61 63 NA 190816  X*
38 50.0 76360 8779 1178 1690 1169 1609 1392 460 61 43 NA 92637  X*
39 51.0 1095403 110352 6748 12896 21784 9699 3205 3529 50 23 NA 1263616  X*
40 52.0 2275000 431057 34154 63451 71168 53648 34703 20899 48 11 NA 2984080  X*
41 53.0 554646 280661 40719 37624 26015 14677 20349 20053 37 7 NA 994744  X*
42 54.0 43108 100119 5825 15423 19949 25217 21240 20990 41 1 NA 251871  X*
43 55.0 84918 4168 4288 3875 2096 4732 5155 8861 60 23 NA 118093  X*
44 56.0 36402 7906 1357 1382 4695 2641 7048 1387 70 24 NA 62818  X*
45 57.0 179601 40486 10643 2879 3723 4043 2247 2348 77 26 NA 245970  X*
46 58.0 8768 34615 3144 29648 27397 13957 5423 6495 77 41 NA 129447  X*
47 59.0 55580 97422 22564 10161 25531 51514 9327 8776 77 23 NA 280875  X*
48 60.0 7631 4476 4961 13910 3941 19295 6013 17229 87 41 NA 77456  X*
49 61.0 72074 28154 864 1668 3133 2549 1563 2486 87 24 NA 112491  X*
50 62.0 3100 10427 17647 4287 15044 11610 12246 9853 93 29 NA 84214  X*
51 63.0 2020 14583 18490 3789 10841 15450 13616 15816 93 47 NA 94605  X*
52 64.0 57403 15577 1101 1992 6794 3417 4568 3155 77 26 NA 94007  X*
53 65.0 6180 10491 23063 15886 27122 11438 8343 6200 88 57 NA 108723  X*
54 66.0 60219 4166 6191 4249 3599 3837 3087 1969 84 63 NA 87317  X*
55 68.0 38138 37221 17071 6972 22702 20517 12794 15382 81 56 NA 170797  X*
56 69.0 309705 29784 643 5722 2340 3018 1685 2985 74 60 NA 355882  X*
57 70.0 67670 17936 1813 4544 2720 3439 2012 2933 67 47 NA 103067  X*
58 71.0 3724 17862 161 10533 13174 10645 5665 13636 74 29 NA 75400  X*
59 72.0 353870 134313 26342 12033 14359 13526 8866 7486 56 27 NA 570795  X*
60 73.0 38171 16724 13859 1719 5594 2850 2245 2039 57 44 NA 83201  X*
61 74.0 1073562 539214 102018 23200 18818 29191 12077 6437 44 41 NA 1804517  X*
62 75.0 133088 31135 14300 7479 5255 10882 4402 2842 38 50 NA 209383  X*
63 76.0 2553629 282356 71280 39918 35660 50990 33255 14576 43 51 NA 3081664  X*
64 77.0 701685 124695 63709 8700 24020 23595 6419 17235 47 47 NA 970058  X*
65 78.0 11422 37331 11025 25285 6870 12981 6805 11344 61 60 NA 123063  X*
66 79.0 230204 6203 2634 6684 1057 3324 1283 1520 60 67 NA 252909  X*
67 80.0 223819 5226 9153 1833 2752 1845 1556 3299 60 84 NA 249483  X*
68 81.0 5473 7002 1002 5275 8952 21300 5620 12557 80 74 NA 67181  X*
69 82.0 125719 37155 5852 1094 18971 16114 9777 11654 83 48 NA 226336  X*
70 83.0 24193 19435 2014 23913 16348 22313 10513 9600 88 38 NA 128329  X*
71 84.0 3814 11662 3211 3522 4405 11562 11274 9102 100 20 NA 58552  X*
72 85.0 83970 11467 5461 1608 1402 2768 2123 1986 78 30 NA 110785  X*
73 86.0 3423 16129 23020 4194 13250 18985 5590 8604 80 54 NA 93195  X*
74 87.0 1703 24873 16220 4941 12098 28709 6802 2088 81 50 NA 97434  X*
75 88.0 7210 5170 1249 4418 5146 8131 6039 3268 83 53 NA 40631  X*
76 89.0 107490 12498 3759 1631 1962 2771 3304 1350 84 48 NA 134765  X*
77 90.0 4719 11266 29600 9782 5418 9933 16570 6222 77 60 NA 93510  X*
78 91.0 4917 7131 17518 6941 3197 11270 11377 8641 70 77 NA 70992  X*
79 92.0 9554 25514 12139 5566 6594 15537 10833 5982 64 80 NA 91719  X*
80 93.0 479852 58912 23691 9294 10758 16698 10121 4691 66 84 NA 614017  X*
81 94.0 10622 33860 7966 12639 9382 17983 9157 6963 70 66 NA 108572  X*
82 95.0 639718 104589 63441 5412 10633 20624 7763 16565 61 56 NA 868745  X*
83 96.0 42228 12512 8339 3143 2339 4798 4207 1378 56 61 NA 78944  X*
84 97.0 21260 12386 1661 10910 10269 14624 12572 7041 66 57 NA 90723  X*
85 98.0 601340 43084 2014 9723 12375 14275 6504 7657 64 48 NA 696972  X*
86 99.0 3127 10746 9389 6886 4180 16577 5157 9806 80 48 NA 65868  X*
87 100.0 8453 17527 2331 9437 5006 20473 5936 8886 90 38 NA 78049  X*
88 101.0 45112 39514 3128 2728 541 603 585 427 56 27 NA 92638  X*
89 102.0 12230 19309 5380 6142 4871 19683 12961 2524 64 35 NA 83100  X*
90 103.0 14970 7990 2663 3259 9446 13608 6203 5152 67 21 NA 63291  X*
91 104.0 30793 38075 18961 10785 15491 13763 7314 2635 57 27 NA 137817  X*
92 105.0 8498 21408 2028 6832 8997 15586 3899 5319 90 30 NA 72567  X*
93 106.0 1939 9320 10624 9185 8222 37371 15226 13089 96 35 NA 104976  X*
94 107.0 77313 5677 1672 3424 1171 2763 2026 954 84 48 NA 95000  X*
95 108.0 6118 18103 6619 6160 9427 11233 9048 7414 90 44 NA 74122  X*
96 109.0 25202 3908 13743 2276 4126 38174 19618 5087 100 51 NA 112134  X*
97 110.0 58067 14227 1276 1996 851 2669 2076 1348 80 43 NA 82510  X*
98 111.0 3837 6039 6458 2725 8571 10046 8879 6517 87 38 NA 53072  X*
99 112.0 6420 17267 5397 4249 10125 9572 9566 15600 87 35 NA 78196  X*
100 113.0 5901 17427 16101 12483 4485 24578 10766 4576 77 41 NA 96317  X*
101 114.0 14572 15898 1860 2586 3148 5902 1982 2944 81 41 NA 48892  X*
102 115.0 50095 21270 9707 3495 4106 3358 2212 2181 66 43 NA 96424  X*
103 116.0 117435 28447 7291 1027 2271 5083 786 1265 57 43 NA 163605  X*
104 117.0 22895 30686 6830 3900 9149 5073 2519 2060 44 34 NA 83112  X*
105 118.0 285731 7851 1955 4889 2437 1975 1009 1620 38 48 NA 307467  X*
106 119.0 153354 9888 1305 11123 3420 7125 1443 929 48 53 NA 188587  X*
107 120.0 544956 66900 8540 8357 17320 7383 5338 5628 44 50 NA 664422  X*
# EndBaseline:  3/9/2022 -- 2:49 PM: obs 107
108 121.0 21576 9829 4249 4162 1845 3105 1457 1636 48 61 NA 47859  X
109 122.0 977776 183928 19464 38605 15446 25519 11805 16684 47 51 NA 1289227  X
110 123.0 40654 57153 11765 1361 4562 5128 2081 1759 34 35 NA 124463  X
111 124.0 280882 25206 5715 9276 3728 8137 1897 1717 41 43 NA 336558  X
112 125.0 1347952 278375 43980 19492 17742 25190 6964 6834 35 30 NA 1746529  X
113 126.0 2260 54283 1741 6904 9742 18842 8330 5737 43 17 NA 107839  X
114 127.0 91395 25002 2725 2583 4762 4013 3265 1976 48 16 NA 135721  X
115 128.0 27677 91369 21481 8640 16803 9669 3663 9578 40 11 NA 188880  X
116 129.0 104171 16127 607 1298 1023 968 1041 337 38 3 NA 125572  X
117 130.0 34016 22003 6116 5921 5343 25979 5971 5494 44 11 NA 110843  X
118 131.0 68522 51764 11099 3741 4102 1950 1753 1631 30 17 NA 144562  X
119 132.0 205242 32610 2717 3991 4606 5534 1069 916 37 13 NA 256685  X
120 133.0 40930 44893 3724 2277 3107 3086 856 804 37 13 NA 99677  X
121 134.0 242142 15869 3410 2441 3575 3573 2029 763 24 14 NA 273802  X
122 135.0 31734 26614 12794 4298 4553 1614 1800 1399 26 24 NA 84806  X
123 136.0 15914 23717 26501 27240 19331 17638 7740 2224 30 47 NA 140305  X
124 137.0 96256 18990 3965 4212 3088 2337 1216 1403 34 60 NA 131467  X
125 138.0 49064 25317 8209 3770 1498 4237 1684 2373 30 64 NA 96152  X
126 139.0 34647 12525 3571 12007 14334 10220 6933 4878 50 63 NA 99115  X
127 140.0 191720 21123 3302 4179 3564 5780 876 1188 50 47 NA 231732  X
128 141.0 63545 118725 6985 14309 15251 14697 5286 3920 51 35 NA 242718  X
129 142.0 254607 42421 9944 920 7914 3190 1442 697 44 26 NA 321135  X
130 143.0 100370 9919 7073 4208 1323 3015 2263 3834 37 35 NA 132005  X
131 144.0 55215 26120 3306 1785 1819 2259 1014 1512 27 29 NA 93030  X
132 145.0 78426 18026 1661 5766 3921 3705 2314 3713 29 40 NA 117532  X
133 146.0 17043 16656 38480 10426 9336 9119 13776 8710 37 63 NA 123546  X
134 147.0 68543 27349 1617 783 371 1438 1049 884 27 35 NA 102034  X
135 148.0 52741 8326 5260 2099 1722 1250 843 1066 27 51 NA 73307  X
136 149.0 1774928 253827 18120 29882 28853 22636 10370 5651 23 43 NA 2144267  X
137 150.0 24371 35949 6217 3712 8563 7357 6416 3589 24 17 NA 96174  X
138 151.0 43839 16403 12911 4524 2850 2480 2309 926 27 48 NA 86242  X
139 152.0 29802 44419 20614 1978 9647 11812 7906 4860 35 40 NA 131038  X
140 153.0 25683 16568 5286 3809 1096 2690 1209 773 38 53 NA 57114  X
141 154.0 29118 24358 9415 25865 30303 11149 8389 5195 40 66 NA 143792  X
142 155.0 66988 47355 461 7876 13499 10254 3852 2122 48 41 NA 152407  X
143 156.0 66079 15727 24567 3187 4165 2148 605 1007 40 60 NA 117485  X
144 157.0 68115 14669 3388 3923 12525 22860 4248 3957 60 44 NA 133685  X
145 158.0 26873 37889 7269 6605 4010 1766 2638 782 47 40 NA 87832  X
146 159.0 32329 10687 5705 871 1004 1917 569 1226 41 56 NA 54308  X
147 160.0 161096 25087 1958 2954 11807 2569 1827 612 44 26 NA 207910  X
148 161.0 140494 7969 4326 3618 2827 2546 1086 1158 27 43 NA 164024  X
149 162.0 4520 4071 7748 2753 5355 3967 7182 7635 47 54 NA 43231  X
150 163.0 7206 7010 2010 7556 4926 9642 5354 4429 60 54 NA 48133  X
151 164.0 253702 30750 15284 25122 6860 14519 4701 2160 67 78 NA 353098  X
152 165.0 171874 8791 507 2081 690 672 404 225 60 67 NA 185244  X
153 166.0 4004 42395 7728 9833 3598 13393 2897 2617 57 56 NA 86465  X
154 167.0 21854 35257 20612 15557 15049 7930 3061 6474 44 60 NA 125794  X
155 168.0 139605 4285 3761 3623 1821 4422 1089 1152 50 57 NA 159758  X
156 169.0 48766 55369 21928 12783 5413 7954 5974 1898 54 66 NA 160085  X
157 170.0 117157 104806 26262 15725 37696 11215 8337 11904 44 64 NA 333102  X
158 171.0 9405 6735 9241 9120 60087 9195 7708 3752 54 53 NA 115243  X
159 172.0 8418 27500 17665 9758 9324 4763 9669 6728 41 51 NA 93825  X
160 173.0 67893 29760 1315 5753 4422 3757 2688 1642 41 38 NA 117230  X
161 174.0 667086 78256 31980 38903 12315 9796 7000 8747 41 50 NA 854083  X
162 175.0 5987 69079 14107 6187 10431 6213 3054 3441 27 50 NA 118499  X
163 176.0 40919 36627 3771 2782 3411 1864 1245 1649 21 30 NA 92268  X
164 177.0 59665 97946 5319 10385 22262 20796 8690 4109 26 26 NA 229172  X
165 178.0 17608 27970 14972 7305 10242 13831 3433 9671 40 20 NA 105032  X
166 179.0 7864 23746 9270 8383 5745 6366 2588 5594 47 29 NA 69556  X
167 180.0 860984 135919 27279 16853 12797 16033 5951 7664 53 37 NA 1083480  X
168 181.0 59912 17205 3460 3351 2333 2777 1248 1282 48 50 NA 91568  X
169 182.0 19823 22887 11809 1024 4373 2596 1505 5390 37 50 NA 69407  X
170 183.0 48129 21303 10400 8800 2363 2345 2069 1250 29 54 NA 96659  X
171 184.0 4124 25816 11276 8256 5705 6222 4774 3579 30 63 NA 69752  X
172 185.0 62004 17850 552 1290 387 683 441 325 21 48 NA 83532  X
173 186.0 273809 6900 5131 9320 2395 3174 1043 1965 27 61 NA 303737  X
174 187.0 6736 22312 5700 3710 17597 17807 3240 5860 47 41 NA 82962  X
175 188.0 380741 58719 16204 5856 4983 1862 1645 1007 30 35 NA 471017  X
176 189.0 31821 33281 3161 6435 7078 3440 2808 876 38 47 NA 88900  X
177 190.0 27137 30342 1808 8546 23132 14190 7394 2532 47 20 NA 115081  X
178 191.0 20464 18851 17329 19719 15315 12007 5987 8511 38 40 NA 118183  X
179 192.0 54036 28464 44808 19172 12152 11143 9992 11265 51 60 NA 191032  X
180 193.0 76443 60311 3839 4929 4693 5749 2882 647 51 51 NA 159493  X
181 194.0 932757 42361 15510 7231 2226 6608 3346 3002 40 66 NA 1013041  X
182 195.0 21968 20207 7873 4636 6483 8939 16144 5572 43 54 NA 91822  X
183 196.0 178078 8288 5659 19954 1323 4659 1089 2535 44 60 NA 221585  X
184 197.0 41172 17385 2395 9350 10590 24124 8790 3843 63 66 NA 117649  X
185 198.0 14686 9813 7412 4664 10893 10755 5056 8307 78 64 NA 71586  X
186 199.0 61888 28292 13398 3469 8595 2795 3100 1125 64 66 NA 122662  X
187 200.0 25031 5550 3012 2972 905 1260 1376 717 61 54 NA 40823  X
188 201.0 32130 26656 15188 5339 2315 2404 1078 392 38 67 NA 85502  X
189 202.0 10241 11112 14391 7163 11601 8244 14028 1922 34 77 NA 78702  X
190 203.0 88372 33795 11247 3654 2271 7073 2034 1288 41 74 NA 149734  X
191 204.0 8813 34376 2308 2819 6189 6829 4884 4855 47 50 NA 71073  X
192 205.0 34620 12825 6715 2536 5815 8726 1810 1439 64 41 NA 74486  X
193 206.0 18777 10588 1875 3394 9596 13153 5254 3900 74 23 NA 66537  X
194 207.0 69067 56384 23475 10757 7725 12005 10698 6473 70 26 NA 196584  X
195 208.0 25806 129817 25989 46417 28930 20896 6224 9443 66 43 NA 293522  X
196 209.0 243313 56947 42019 36742 31672 10859 10275 4161 51 53 NA 435988  X
197 210.0 12784 21692 2295 5920 8838 24129 14567 7713 51 53 NA 97938  X
198 211.0 53067 26379 14228 7312 1286 1787 908 921 41 60 NA 105888  X
199 212.0 55986 22326 6009 7617 13055 9678 10152 3749 50 54 NA 128572  X
200 213.0 120244 19634 18609 2036 4079 1937 1580 1115 47 56 NA 169234  X
201 214.0 36541 13769 9563 10834 12231 22149 7876 2284 44 67 NA 115247  X
202 215.0 42561 18643 8041 2287 2004 1664 1018 1298 48 63 NA 77516  X
203 216.0 182989 97767 19491 18278 6722 1830 3451 962 23 66 NA 331490  X
204 217.0 34756 19101 1165 1280 3225 3512 1979 920 30 40 NA 65938  X
205 218.0 17770 13470 5803 462 1775 2566 2308 1211 20 38 NA 45365  X
206 219.0 30703 12640 7198 7399 1925 3576 1099 1162 26 44 NA 65702  X
207 220.0 127644 19684 1839 769 8586 5876 2039 1435 51 23 NA 167872  X
208 221.0 64186 46247 4217 11432 6413 16030 5897 5211 56 35 NA 159633  X
209 222.0 66859 51436 14866 2700 2407 2122 1405 1117 43 34 NA 142912  X
210 223.0 44402 5843 2356 3787 1338 2969 1666 3844 48 27 NA 66205  X
211 224.0 47054 58186 7483 5628 837 1108 1138 1752 24 41 NA 123186  X
212 225.0 428121 88497 696 20698 5490 51461 64654 16532 29 37 NA 676149  X
213 225.0 268298 94895 34978 19674 29588 54771 46027 32964 50 37 NA 581195  X
# LogEnds:  3/9/2022 -- 2:51 PM: obs 213
